n_genes_by_counts,total_counts,pct_counts_mt,pct_counts_ribo,doublet_score
3409,10619.0,0.0,0.11300499,0.040655847415091186
2438,6254.0,0.0,0.14390789,0.021561338289962824
2654,6487.0,0.04624634,0.21581624,0.055466237942122194
722,1050.0,0.0,0.28571427,0.033565164801935284
3004,7212.0,0.013865779,0.38824183,0.007950160397972942
3433,8722.0,0.057326302,0.18344417,0.10448227393409336
4642,15740.0,0.01905972,0.11435832,0.1756340365015406
2411,5045.0,0.0,0.23785928,0.02481943532501642
2241,4914.0,0.02035002,0.26455027,0.011732439433186045
1759,3072.0,0.13020834,0.29296875,0.050866831777481435
1801,5088.0,0.0,0.21619496,0.00505465071067525
3501,9489.0,0.031615555,0.28454,0.016285186636073645
1988,4117.0,0.024289532,0.12144765,0.024476209124730763
3111,9509.0,0.0,0.16826165,0.01920796774958501
3366,9364.0,0.021358393,0.22426313,0.049438202247191004
3365,8040.0,0.012437811,0.19900498,0.19533073929961087
3462,8414.0,0.0,0.21392918,0.03744000000000001
4056,13115.0,0.038124286,0.24399543,0.030927835051546393
2960,6629.0,0.19610801,0.21119325,0.021561338289962824
2821,7100.0,0.04225352,0.18309858,0.022183230981325984
1666,3266.0,0.09185548,0.4592774,0.030927835051546393
4432,16349.0,0.012233163,0.22019695,0.025874172628200846
2004,3964.0,0.050454088,0.27749747,0.05466494075475456
4194,13444.0,0.141327,0.15620351,0.07648302449944037
2403,6126.0,0.032647733,0.24485798,0.022819472616632856
3592,11813.0,0.0,0.17777024,0.030927835051546393
2805,6714.0,0.0,0.3276735,0.19533073929961087
2305,5938.0,0.0,0.15156618,0.04237650886054276
2621,6122.0,0.0,0.21234891,0.04237650886054276
2330,4827.0,0.020716801,0.29003522,0.08589951377633712
3503,12681.0,0.02365744,0.14194465,0.013898503647691568
1310,2137.0,0.42115116,0.2807674,0.09045014724442571
4081,11429.0,0.034998685,0.17499344,0.20085015940488848
2911,9021.0,0.011085245,0.09976721,0.014357154379738668
1562,2785.0,0.035906643,0.2513465,0.07773584905660377
2527,5660.0,0.088339224,0.22968198,0.005817028027498678
2648,6103.0,0.032770768,0.22939539,0.0071025314150427975
3734,9591.0,0.4274841,0.2710875,0.19533073929961087
1569,2857.0,0.03500175,0.38501924,0.026598984771573603
3115,8024.0,0.012462612,0.32402793,0.037956322024337186
2802,6810.0,0.0,0.19089574,0.015062213490504257
2846,6403.0,0.35920662,0.2967359,0.032662192393736016
2580,5161.0,0.01937609,0.25188917,0.05310513447432763
2599,5205.0,0.019212296,0.28818443,0.04296807592752373
2138,4596.0,0.02175805,0.2610966,0.0036164110238184315
5629,25865.0,0.09665571,0.1894452,0.17122969837587
1240,2204.0,0.04537205,0.5444646,0.05711361310133062
1840,3486.0,0.057372347,0.34423408,0.009383571531687599
2403,6035.0,0.016570007,0.14913008,0.03593517576137163
5676,24946.0,0.040086586,0.12426842,0.14172290591504566
3995,14079.0,0.0071027773,0.22728887,0.03744000000000001
3532,10630.0,0.0,0.3010348,0.0473842782799233
1621,2760.0,0.2898551,0.5072464,0.023801844804231434
3353,11059.0,0.054254454,0.19893299,0.028103532024148215
3908,13322.0,0.015012762,0.31526798,0.022819472616632856
2468,5271.0,0.07588693,0.22766078,0.020066285025610125
1958,4421.0,0.06785795,0.15833522,0.06535582616467434
3287,9395.0,0.01064396,0.23416711,0.014357154379738668
3385,10167.0,0.05901446,0.17704338,0.016537293283833954
2024,4243.0,0.04713646,0.18854584,0.05466494075475456
3161,7939.0,0.02519209,0.32749715,0.03221983556773572
2455,5675.0,0.03524229,0.24669604,0.050146378317121536
2513,7892.0,0.0,0.3041054,0.08032955715756951
4828,19466.0,0.046234462,0.1643892,0.0115267947421638
3809,10465.0,0.019111322,0.19111323,0.01783755700513768
4057,13353.0,0.0,0.2096907,0.023470565602154672
3794,10406.0,0.15375745,0.18258697,0.14172290591504566
3875,9301.0,0.04300613,0.29029137,0.08167252833137946
2903,7582.0,0.0,0.18464786,0.09536307961504811
4846,18564.0,0.016160311,0.19392373,0.18503839484765913
4385,15766.0,0.06342763,0.1902829,0.09368254425097133
3117,9987.0,0.040052067,0.17022128,0.016537293283833954
2606,6092.0,0.03282994,0.13131976,0.006773232186399349
3611,10760.0,0.03717472,0.13011153,0.008476172537200979
2024,3812.0,0.0,0.28856242,0.020953314544786182
3007,8666.0,0.11539349,0.1615509,0.021870521527821048
1674,2886.0,0.0,0.24255025,0.050866831777481435
3092,8099.0,0.061736017,0.22224966,0.04607094746295465
1810,3529.0,0.08500992,0.31170303,0.04237650886054276
2693,6407.0,0.0,0.23411894,0.11966701352757544
2051,4371.0,0.02287806,0.2287806,0.02551834130781499
1184,1943.0,0.20586723,0.15440041,0.00994733762434172
2416,5406.0,0.4439512,0.24047354,0.013226957799706068
3366,9133.0,0.0,0.20803678,0.1106035889070147
2956,7162.0,0.05585032,0.30717677,0.04009962640099626
2596,6296.0,0.0158831,0.20648031,0.09368254425097133
4206,17400.0,0.23563218,0.20689654,0.006937202448424394
3404,10254.0,0.009752292,0.2145504,0.0417940876656473
3437,11388.0,0.043905865,0.17562346,0.006610603948374332
3578,10497.0,0.009526531,0.20958368,0.0473842782799233
2356,4547.0,0.043985043,0.3078953,0.1802325581395348
1807,3059.0,0.26152337,0.5557372,0.03009458297506449
2242,5459.0,0.05495512,0.29309398,0.10448227393409336
2528,6125.0,0.03265306,0.2122449,0.025166787766695294
5232,19274.0,0.16602677,0.23347515,0.18503839484765913
2744,6611.0,0.0,0.07563152,0.034967194133539166
2184,4645.0,0.04305705,0.064585574,0.059703064125513315
2863,5768.0,0.43342578,0.26005548,0.0588235294117647
2947,7671.0,0.01303611,0.23464999,0.032662192393736016
3931,13069.0,0.0,0.22189915,0.050146378317121536
2393,4763.0,0.3569179,0.25194207,0.07174301011302793
1018,1939.0,0.05157298,0.61887574,0.05387803433984607
3644,11926.0,0.008385042,0.201241,0.0049057578104828295
2359,5850.0,0.017094016,0.25641027,0.050146378317121536
2883,7464.0,0.0,0.22775991,0.022183230981325984
1738,3193.0,0.031318508,0.37582213,0.007269236044438349
4123,12231.0,0.016351892,0.18804677,0.02888467214842927
3402,8609.0,0.10454176,0.20908353,0.11966701352757544
2807,6797.0,0.029424747,0.20597324,0.14493632504548207
1217,2050.0,0.09756097,0.24390244,0.007269236044438349
2469,4954.0,0.080742836,0.38352847,0.029282783986419578
2655,5651.0,0.017695984,0.17695983,0.038480272771553824
1390,2250.0,0.0,0.44444445,0.034967194133539166
2541,5389.0,0.16700687,0.27834478,0.043569006000521784
4305,14046.0,0.014238929,0.21358393,0.01865102639296188
2798,6743.0,0.044490583,0.08898117,0.027341876242033852
2255,5016.0,0.0,0.29904306,0.029686053961700008
1249,2027.0,0.59200794,0.44400594,0.010722795869737888
3787,10295.0,0.029140359,0.19426906,0.1482701812191103
2666,5481.0,0.018244846,0.27367267,0.019777058612010068
4599,17775.0,0.0056258794,0.18565401,0.0728891027183065
2383,5295.0,0.075542964,0.15108593,0.09204545454545454
3584,9273.0,0.043135986,0.17254394,0.12725286728563623
2500,5477.0,0.054774508,0.14606535,0.05796053311292489
4308,12303.0,0.07315289,0.21945867,0.04417952314165498
3197,10469.0,0.04776005,0.17193618,0.04543025120256547
5269,23499.0,0.0127665,0.15319802,0.13274336283185836
4345,16911.0,0.0,0.12417953,0.013007365616674505
2623,6432.0,0.015547263,0.23320895,0.005662116490365623
4046,12070.0,0.041425023,0.1988401,0.022499527320854605
3570,10021.0,0.07983235,0.27941322,0.0052047189451769615
3092,7639.0,0.0,0.3534494,0.01132303356650395
2583,5371.0,0.09309254,0.2606591,0.0695236986141842
2988,6554.0,0.045773573,0.16783643,0.027720314439387668
2957,7574.0,0.052812252,0.23765513,0.037956322024337186
1718,3279.0,0.15248552,0.15248552,0.025874172628200846
2608,5960.0,0.016778525,0.2684564,0.0059731870271226934
1809,3252.0,0.36900368,0.30750307,0.08589951377633712
3255,9132.0,0.010950504,0.19710907,0.05628232430787952
3976,11982.0,0.99315643,0.25037557,0.08889504292439766
1682,2785.0,0.071813285,0.61041296,0.08304771948325862
1329,2049.0,0.5856515,0.53684723,0.004758026490633975
2483,5842.0,0.102704555,0.18829168,0.031783402001177165
3233,10922.0,0.009155832,0.21058413,0.03955174686882005
2153,4511.0,0.04433607,0.1995123,0.015062213490504257
2312,4447.0,0.04497414,0.13492243,0.03544776119402984
2252,4462.0,0.11205737,0.20170328,0.08032955715756951
2135,4864.0,0.14391448,0.24671051,0.05796053311292489
2656,5649.0,0.035404496,0.17702247,0.074060561838745
1768,3667.0,0.054540496,0.29997274,0.029282783986419578
3715,10406.0,0.0,0.1441476,0.040655847415091186
1443,2565.0,0.038986355,0.31189084,0.01458986274721712
4339,11715.0,0.042680323,0.25608194,0.20664307105907975
2523,6262.0,0.35132545,0.35132545,0.0241370360757851
2755,7077.0,0.22608449,0.2967359,0.012360939431396788
3261,10261.0,0.0,0.25338662,0.01412671232876712
5067,22022.0,0.0,0.14985014,0.014824871029052406
3915,12570.0,0.31821796,0.21479714,0.0515998846929951
3413,8584.0,0.03494874,0.39608577,0.016035634743875277
1807,3456.0,0.28935185,0.2025463,0.1221145374449339
1518,2831.0,0.24726245,0.21193925,0.0390120225729942
2014,4225.0,0.02366864,0.35502958,0.0417940876656473
2686,6992.0,0.04290618,0.25743708,0.01412671232876712
3285,9622.0,0.031178549,0.207857,0.1085034560360071
3357,8576.0,0.16324627,0.30317163,0.050146378317121536
3395,8207.0,0.03655416,0.26806384,0.0515998846929951
3099,9255.0,0.02160994,0.19448946,0.07525823905558288
2643,6101.0,0.016390756,0.27864283,0.09886159376872378
4629,14804.0,0.033774655,0.22291273,0.013448657771214598
2114,4401.0,0.0,0.34083164,0.04672220210068814
3949,11832.0,0.008451656,0.18593645,0.012789851304980763
3059,8049.0,0.0,0.2857498,0.006773232186399349
3595,12228.0,0.41707557,0.1880929,0.010331595001475942
3044,7393.0,0.013526309,0.12173678,0.08589951377633712
2457,5659.0,0.035341933,0.22972256,0.013007365616674505
1957,4007.0,0.024956325,0.34938857,0.023470565602154672
3394,9400.0,0.010638298,0.21276595,0.013226957799706068
4564,14887.0,0.026869081,0.21495265,0.19533073929961087
2881,8520.0,0.0,0.16431925,0.027720314439387668
500,609.0,0.0,0.65681446,0.006289308176100629
3997,13062.0,0.08421375,0.1607717,0.010722795869737888
2369,4645.0,0.04305705,0.19375673,0.11499663752521858
4067,11723.0,0.051181436,0.1706048,0.06151368760064413
1916,4559.0,0.0,0.26321563,0.043569006000521784
2836,6808.0,0.044065803,0.27908343,0.0673965104344851
3720,10986.0,0.018204989,0.20935735,0.023143130379343322
1025,1482.0,0.20242916,0.40485832,0.019490969780056027
2842,8033.0,0.01244865,0.18672974,0.021870521527821048
2272,5102.0,0.039200313,0.09800078,0.026234360285214583
3105,9342.0,0.010704346,0.21408692,0.01132303356650395
2288,4956.0,0.040355124,0.36319613,0.020066285025610125
3603,10241.0,0.2050581,0.29294014,0.1299518696778971
3392,9173.0,0.272539,0.22893274,0.1106035889070147
3334,8834.0,0.0339597,0.29431742,0.08445630420280188
2122,4628.0,0.064822815,0.12964563,0.05466494075475456
4069,12088.0,0.016545335,0.223362,0.15906611389919265
1803,3515.0,0.113798015,0.113798015,0.025166787766695294
2879,7792.0,0.0,0.2566735,0.048741992386965
4726,17572.0,0.0113817435,0.21625313,0.01704932939304387
4627,15477.0,1.3891581,0.28429282,0.026598984771573603
4420,15263.0,0.013103584,0.20965734,0.031783402001177165
1877,3696.0,0.0,0.3517316,0.074060561838745
3220,9167.0,0.0,0.19635649,0.03009458297506449
2935,6500.0,0.015384615,0.2769231,0.025874172628200846
4276,12624.0,0.039607096,0.19011407,0.1085034560360071
3794,10867.0,0.07361737,0.23925647,0.020066285025610125
3079,8357.0,0.03589805,0.20342228,0.049438202247191004
3263,8458.0,0.047292504,0.106408134,0.074060561838745
2583,5363.0,0.0,0.16781652,0.04672220210068814
3593,12317.0,0.0,0.13802062,0.0390120225729942
3889,11260.0,0.017761989,0.23978685,0.08445630420280188
4235,14576.0,0.0,0.2812843,0.007269236044438349
4558,15101.0,0.019866234,0.21852858,0.1756340365015406
2054,4052.0,0.0,0.3455084,0.044799858619775555
2222,5190.0,0.0,0.15414259,0.027341876242033852
1925,4228.0,0.023651846,0.44938508,0.019777058612010068
1798,3092.0,1.228978,0.45278138,0.05711361310133062
2062,4073.0,0.0,0.36827892,0.05466494075475456
1879,3701.0,0.0,0.18913807,0.02888467214842927
2765,6325.0,0.0,0.15810277,0.006130608618391826
3015,6239.0,0.25645137,0.30453598,0.16295636687444337
4230,14892.0,0.026860058,0.20816545,0.17122969837587
1679,2935.0,0.10221466,0.3407155,0.0055084375273235986
1603,2948.0,0.23744912,0.1356852,0.07901768672859144
1846,3593.0,0.055663787,0.38964653,0.04543025120256547
3256,9106.0,0.054908853,0.16472656,0.040655847415091186
2823,8084.0,0.049480453,0.14844136,0.016035634743875277
2287,4548.0,0.0,0.21987689,0.06535582616467434
4619,17548.0,0.0,0.11967176,0.023143130379343322
2166,4771.0,0.0,0.16767973,0.060599617265575154
4920,16393.0,0.7442201,0.26840723,0.20664307105907975
3417,11169.0,0.026860058,0.27755395,0.04237650886054276
2272,5071.0,0.0,0.15775982,0.02888467214842927
4836,19514.0,0.010249052,0.092241466,0.029282783986419578
3638,9540.0,0.0,0.2201258,0.10255620572836464
1700,3219.0,0.0,0.31065547,0.01892800283035556
4023,13196.0,0.0,0.18945135,0.040655847415091186
2895,7410.0,0.0,0.26990554,0.026598984771573603
4019,12943.0,0.25496408,0.17770223,0.025166787766695294
2967,7695.0,0.012995451,0.22092268,0.15173137460650574
1485,2785.0,0.035906643,0.32315978,0.022819472616632856
2941,6192.0,0.0,0.3391473,0.07773584905660377
2307,4765.0,0.02098636,0.29380903,0.00956984050265829
2408,5494.0,0.0,0.3458318,0.0181058495821727
5184,21223.0,0.004711869,0.15077981,0.20664307105907975
3631,8384.0,0.09541985,0.2624046,0.1756340365015406
1574,3855.0,0.12970169,0.25940338,0.1106035889070147
2888,6416.0,0.015586035,0.20261845,0.008476172537200979
3446,9979.0,0.010021044,0.2505261,0.10448227393409336
3086,7974.0,0.9530975,0.31351894,0.05310513447432763
4907,16809.0,0.047593553,0.23796774,0.0728891027183065
2593,6216.0,0.032175034,0.22522523,0.020066285025610125
2931,6862.0,0.10201108,0.20402215,0.02849162011173184
2671,7189.0,0.013910141,0.18083183,0.0673965104344851
4692,21808.0,0.018341893,0.119222306,0.08304771948325862
3056,6274.0,1.5460631,0.46222502,0.074060561838745
2360,4635.0,0.10787486,0.12944983,0.025874172628200846
4539,17535.0,0.0057028797,0.142572,0.03449333128928407
2002,4382.0,0.0,0.15974441,0.04417952314165498
3461,8263.0,0.024204284,0.44777924,0.030927835051546393
2491,6299.0,0.0,0.2222575,0.029282783986419578
2924,8221.0,0.13380367,0.19462353,0.012574385510996119
2786,7781.0,0.0128518175,0.21848091,0.03744000000000001
2841,8037.0,0.024884908,0.33594626,0.016537293283833954
4516,13259.0,0.0075420467,0.21871936,0.06339647432388043
1829,3035.0,0.0,0.49423394,0.01679199411997512
1769,3200.0,0.0625,0.53125,0.07174301011302793
3170,9013.0,0.04438034,0.24409187,0.11729554379375111
2870,6690.0,0.07473841,0.29895365,0.04009962640099626
2419,5094.0,0.078523755,0.23557127,0.13274336283185836
2913,6732.0,0.47534165,0.37136066,0.036429585238921314
4272,12746.0,0.031382397,0.23536797,0.024476209124730763
3533,9239.0,0.010823683,0.09741314,0.05234587049243893
5622,22074.0,0.04983238,0.22651082,0.135632183908046
1667,2967.0,0.20222448,0.26963264,0.0624457935819601
2630,6076.0,0.016458197,0.24687293,0.03544776119402984
2552,6138.0,0.032583904,0.24437928,0.0695236986141842
3889,10245.0,0.2830649,0.32210833,0.1299518696778971
2509,6325.0,0.0,0.31620553,0.013898503647691568
2943,6164.0,0.032446463,0.29201818,0.040655847415091186
4973,19904.0,0.030144693,0.20096463,0.18503839484765913
2450,5690.0,0.0,0.35149387,0.0055084375273235986
4938,19323.0,0.03105108,0.20183201,0.1802325581395348
3405,11091.0,0.018032638,0.1893427,0.043569006000521784
3864,13174.0,0.037953544,0.20494916,0.04296807592752373
5445,22237.0,0.00449701,0.16189234,0.09204545454545454
4918,16497.0,0.018185124,0.23640662,0.20085015940488848
3127,7751.0,0.064507805,0.34834215,0.06339647432388043
5217,20919.0,0.11950858,0.23423682,0.16295636687444337
2733,5685.0,0.01759015,0.17590149,0.031352773514580136
3271,9564.0,0.08364701,0.1359264,0.059703064125513315
3319,8916.0,0.05607896,0.2579632,0.020358700920988848
2570,6477.0,0.015439246,0.13895322,0.029686053961700008
1827,3670.0,0.13623978,0.3269755,0.031783402001177165
2290,4486.0,0.0891663,0.20062415,0.060599617265575154
4055,12801.0,0.023435669,0.21873291,0.007606841547185468
2411,5645.0,0.035429582,0.21257749,0.021561338289962824
3883,11450.0,0.01746725,0.19213974,0.016537293283833954
3265,8696.0,0.03449862,0.16099356,0.14493632504548207
1457,2698.0,0.037064493,0.29651594,0.003895287958115183
2069,4080.0,0.024509806,0.34313726,0.01730934018851757
3511,11433.0,0.0,0.17493221,0.009015885130945
2606,6279.0,0.0,0.27074373,0.04543025120256547
3209,8787.0,0.06828269,0.15932627,0.038480272771553824
3705,11355.0,0.017613387,0.19374725,0.014357154379738668
3003,8344.0,0.03595398,0.2396932,0.12725286728563623
3433,10276.0,0.06811989,0.22382249,0.0728891027183065
1614,3117.0,0.03208213,0.44914982,0.01412671232876712
1357,2205.0,0.3628118,0.31746033,0.0052047189451769615
1760,3370.0,0.0,0.089020774,0.01112113014727983
1678,2857.0,0.0700035,0.4900245,0.08304771948325862
2557,5852.0,0.0,0.2734108,0.013672496025437202
2536,5763.0,0.06940829,0.2082249,0.20664307105907975
3381,8524.0,0.011731582,0.21116848,0.04122060187136475
2248,4774.0,0.04189359,0.23041475,0.14493632504548207
1599,2813.0,0.035549235,0.49768928,0.0241370360757851
4020,11958.0,0.050175615,0.18397726,0.027341876242033852
2175,4977.0,0.020092424,0.26120153,0.07062146892655366
4125,12495.0,0.06402561,0.14405763,0.02551834130781499
2827,8031.0,0.024903499,0.22413148,0.04672220210068814
4090,12864.0,0.04664179,0.17879352,0.15173137460650574
3627,10234.0,0.0,0.21496971,0.015544041450777204
3941,13925.0,0.06463196,0.17953321,0.029282783986419578
2780,6127.0,0.0652848,0.42435122,0.1482701812191103
5006,17407.0,0.17234446,0.21255818,0.08304771948325862
3457,9531.0,0.70296925,0.1888574,0.13274336283185836
2384,5539.0,0.054161403,0.270807,0.014357154379738668
4114,15556.0,0.006428388,0.1607097,0.044799858619775555
4555,16200.0,0.086419754,0.17901234,0.08445630420280188
2050,4243.0,0.0,0.09427292,0.02481943532501642
2905,7056.0,0.042517006,0.18424037,0.0241370360757851
3568,12766.0,0.007833307,0.2193326,0.013226957799706068
2519,6180.0,0.016181229,0.35598707,0.04672220210068814
5319,23679.0,0.004223151,0.16047975,0.14493632504548207
1945,3738.0,0.026752273,0.29427502,0.0588235294117647
3578,10140.0,0.0295858,0.18737672,0.1553273427471116
1792,3236.0,0.123609394,0.33992583,0.004036326942482341
2406,5668.0,0.0,0.28228652,0.029282783986419578
2949,6413.0,0.031186651,0.3586465,0.055466237942122194
2904,7088.0,0.042325057,0.2116253,0.021561338289962824
3630,9884.0,0.06070417,0.16187778,0.026234360285214583
3762,11745.0,0.0,0.12771392,0.06535582616467434
3025,8155.0,0.09809933,0.33108523,0.009383571531687599
3581,12986.0,0.015401201,0.100107804,0.02551834130781499
4241,14488.0,0.0069022635,0.14494754,0.050866831777481435
2889,8250.0,0.024242423,0.27878788,0.00956984050265829
2211,5326.0,0.037551634,0.20653398,0.01730934018851757
5283,19501.0,0.030767653,0.17947797,0.09368254425097133
3506,10768.0,0.0,0.24145615,0.050146378317121536
3139,8392.0,0.071496665,0.23832221,0.01679199411997512
2138,4375.0,0.0,0.22857143,0.008299338866225912
5051,24067.0,0.012465201,0.14127229,0.019777058612010068
1776,3329.0,0.0600781,0.33042955,0.05796053311292489
3102,7555.0,0.198544,0.2382528,0.03009458297506449
1554,2682.0,0.074571215,0.37285608,0.022499527320854605
4545,16339.0,0.10404553,0.20809107,0.11729554379375111
4104,11660.0,0.017152658,0.19725557,0.20085015940488848
5047,21434.0,0.018661939,0.19595036,0.06636568848758465
1871,5114.0,0.019554164,0.21509582,0.1670074982958418
2387,6030.0,0.016583748,0.26533997,0.022499527320854605
2951,7683.0,0.06507874,0.32539374,0.08304771948325862
1688,2940.0,1.1564626,0.74829936,0.021561338289962824
5039,18718.0,0.06945186,0.18698579,0.1482701812191103
2568,6662.0,0.0,0.22515762,0.010138609981877846
5269,18124.0,0.24277203,0.28139484,0.087378640776699
3564,13327.0,0.007503564,0.15007128,0.003895287958115183
3788,9566.0,0.01045369,0.19862011,0.20085015940488848
3558,10590.0,0.0094428705,0.16997166,0.033565164801935284
2987,7926.0,0.050466817,0.3280343,0.033565164801935284
1531,2714.0,0.0,0.55268973,0.00505465071067525
2184,5464.0,0.03660322,0.27452415,0.003478548948153056
1853,3832.0,0.0,0.20876828,0.048741992386965
3900,14487.0,0.0,0.20017947,0.004036326942482341
3959,13172.0,0.0986942,0.18220468,0.06636568848758465
4823,19482.0,0.010265887,0.1539883,0.011939993876926219
997,1600.0,0.0,0.6875,0.026968128575320074
4445,18976.0,0.0737774,0.18444352,0.020654359349296294
3328,11097.0,0.03604578,0.20726323,0.020953314544786182
2290,5413.0,0.0,0.38795492,0.0025418599959653016
2710,7746.0,0.012909889,0.14200878,0.0241370360757851
1512,2517.0,0.039729837,0.23837902,0.0115267947421638
5668,25808.0,0.011624303,0.14724118,0.10255620572836464
2669,5236.0,0.057295647,0.5156608,0.04805744798379671
2372,4659.0,0.0,0.27902985,0.09204545454545454
2367,5076.0,0.15760441,0.39401102,0.01458986274721712
4467,16945.0,0.005901446,0.1298318,0.013672496025437202
1885,3545.0,0.0,0.28208745,0.009198926791874281
5847,21158.0,0.12288497,0.22686455,0.10646387832699614
3531,11951.0,0.0083675,0.1757175,0.020953314544786182
3157,9210.0,0.0,0.33659068,0.028103532024148215
4407,17098.0,0.0058486373,0.17545912,0.11729554379375111
2626,6491.0,0.030811893,0.3081189,0.013448657771214598
4061,10853.0,0.027642125,0.19349489,0.11729554379375111
3482,9843.0,0.0,0.18287107,0.007606841547185468
5136,21035.0,0.009507963,0.11409556,0.03544776119402984
2975,7720.0,0.051813472,0.23316061,0.087378640776699
3809,14053.0,0.021347754,0.14943428,0.030927835051546393
4278,15970.0,0.075140886,0.25673136,0.0673965104344851
2958,7157.0,0.041917004,0.30739138,0.03544776119402984
2458,6474.0,0.061785605,0.29348162,0.027720314439387668
3565,10929.0,0.009149968,0.21959923,0.010331595001475942
4910,17082.0,0.035124693,0.18733169,0.14493632504548207
3638,11112.0,0.01799856,0.20698343,0.015301925080897274
3213,9530.0,0.53515214,0.18887722,0.0588235294117647
2055,4157.0,0.024055809,0.36083713,0.059703064125513315
2684,7004.0,0.028555112,0.2284409,0.031352773514580136
4054,14382.0,0.027812542,0.12515645,0.034967194133539166
1793,3159.0,0.031655587,0.28490028,0.006289308176100629
2354,4822.0,0.041476563,0.2488594,0.019490969780056027
3014,7990.0,0.037546933,0.18773466,0.015301925080897274
3410,8950.0,0.35754192,0.2793296,0.05234587049243893
5329,29191.0,0.027405707,0.11989997,0.09886159376872378
3414,10308.0,0.0,0.19402406,0.010921059193138183
2245,4978.0,0.04017678,0.14061871,0.05310513447432763
4633,14804.0,0.020264793,0.25668737,0.1756340365015406
3204,9033.0,0.01107052,0.13284622,0.034026033340945415
2126,4213.0,0.094944224,0.33230478,0.030508474576271188
1730,3200.0,0.0,0.25,0.013226957799706068
3328,11224.0,0.03563792,0.20491803,0.05234587049243893
2605,6048.0,0.0,0.23148148,0.005817028027498678
2600,6097.0,0.049204525,0.24602264,0.0624457935819601
2060,4039.0,0.07427581,0.22282742,0.04607094746295465
2592,6360.0,0.0,0.1572327,0.02481943532501642
2060,4247.0,0.047092065,0.35319048,0.055466237942122194
3023,7167.0,0.0,0.055811357,0.013448657771214598
5090,19464.0,0.03596383,0.22605836,0.15906611389919265
2439,5225.0,0.057416268,0.24880382,0.0390120225729942
3092,7701.0,0.025970653,0.3376185,0.20664307105907975
3178,7780.0,0.012853471,0.16709511,0.13862351335542988
2198,4476.0,0.067024134,0.29043788,0.10646387832699614
2394,4607.0,0.0,0.217061,0.11729554379375111
3057,7643.0,0.052335467,0.18317415,0.050146378317121536
2162,4351.0,0.0,0.25281546,0.050866831777481435
3152,8382.0,0.07158196,0.19088523,0.022183230981325984
1656,3003.0,0.0,0.43290043,0.007606841547185468
3454,9460.0,0.39112052,0.25369978,0.009383571531687599
2745,5955.0,0.050377835,0.3358522,0.030508474576271188
3221,9498.0,0.031585597,0.17898506,0.026234360285214583
1961,4302.0,0.0,0.18596002,0.02551834130781499
1546,2626.0,0.07616147,0.41888803,0.026234360285214583
3168,9331.0,0.0,0.25720716,0.0036164110238184315
2058,4493.0,0.0,0.17805475,0.033565164801935284
3567,11800.0,0.016949153,0.16949153,0.060599617265575154
2584,6049.0,0.18184824,0.1983799,0.030508474576271188
4354,15239.0,0.0065621105,0.23623598,0.007777777777777777
4476,15755.0,0.0,0.26023486,0.14172290591504566
2811,7118.0,0.02809778,0.12644,0.004465994640806431
2803,7276.0,0.05497526,0.21990104,0.023143130379343322
2473,5687.0,0.0,0.28134343,0.009383571531687599
3439,10361.0,0.04825789,0.15442525,0.18503839484765913
4269,15043.0,0.19942832,0.15954265,0.019490969780056027
3062,7116.0,0.042158518,0.2810568,0.03311059388843006
4080,11566.0,0.025938094,0.2507349,0.13274336283185836
3520,11337.0,0.01764135,0.22051689,0.020066285025610125
3551,9293.0,0.021521576,0.22597656,0.060599617265575154
1982,4035.0,0.12391574,0.32218093,0.0695236986141842
4343,16224.0,0.08629192,0.22805719,0.09204545454545454
2894,6803.0,0.029398795,0.24988975,0.08889504292439766
2688,7451.0,0.013421018,0.17447323,0.013898503647691568
3026,7895.0,0.0,0.16466117,0.08167252833137946
4004,10709.0,0.02801382,0.30815202,0.011732439433186045
3040,7234.0,0.110588886,0.20735416,0.08589951377633712
3720,10187.0,0.019632865,0.23559439,0.11499663752521858
2153,4367.0,0.022899017,0.38928327,0.05234587049243893
3486,10427.0,0.019180972,0.18221924,0.11499663752521858
2641,6508.0,0.030731406,0.27658266,0.008654528257271222
3967,12715.0,0.007864727,0.12583563,0.01458986274721712
3884,13848.0,0.0,0.12276141,0.01920796774958501
3373,9576.0,0.03132832,0.25062656,0.01132303356650395
2745,8091.0,0.0,0.08651588,0.03955174686882005
2963,8286.0,0.024137098,0.20516533,0.03311059388843006
2650,5789.0,0.12091899,0.2591121,0.04672220210068814
2259,4985.0,0.04012036,0.12036108,0.010331595001475942
4687,16714.0,0.023932032,0.19743927,0.03593517576137163
3012,8858.0,0.0,0.28223073,0.01679199411997512
3373,11992.0,0.008338893,0.26684457,0.030508474576271188
2854,6815.0,0.014673514,0.35216433,0.040655847415091186
4889,14495.0,0.04139358,0.32424974,0.1299518696778971
2193,4528.0,0.044169612,0.17667845,0.1106035889070147
3257,8479.0,0.03538153,0.23587689,0.044799858619775555
3077,7471.0,0.026770178,0.28108686,0.028103532024148215
2245,4828.0,0.124275066,0.35211268,0.006449301325689717
3091,6758.0,0.029594555,0.28114825,0.022499527320854605
3460,8417.0,1.0573839,0.2019722,0.023801844804231434
1709,3163.0,0.031615555,0.3477711,0.024476209124730763
2295,5215.0,0.0,0.15340365,0.022499527320854605
2613,7805.0,0.0,0.16655989,0.03449333128928407
2749,6988.0,0.042930737,0.30051517,0.017572068450671875
